B001F01CC.jpg,127004,6,0,152.65,639.48,295.01,754.15,0.742049277,0.257950723
B001F00AC.jpg,126986,328,0,820.9,897.28,934.41,1018.79,0.72339946,0.27660051
B0031033C.jpg,200755,103,0,835.17,590.76,966.61,751.54,0.7232759,0.2767241
B0005023C.jpg,20515,11,0,697.8,167.52,811.96,278.67,0.712351978,0.287647963
B0017009C.jpg,94217,83,0,0.0,531.14,114.24,678.54,0.707942307,0.292057723
B001B00BC.jpg,110603,334,0,31.82,145.19,151.32,264.73,0.706521094,0.293478906
B001A01AC.jpg,106522,12,0,99.5,0.0,246.11,134.1,0.704732597,0.295267463
B001302FC.jpg,77871,294,0,73.31,659.91,215.0,784.61,0.704381704,0.295618296
B0036018C.jpg,221208,208,0,384.49,41.75,504.22,151.12,0.702691376,0.297308654
B002D007C.jpg,184327,13,0,279.34,498.14,425.41,655.32,0.702459037,0.297540903
B0023012C.jpg,143378,34,0,500.11,106.98,682.02,287.83,0.702225804,0.297774255
B002F038C.jpg,192568,24,0,3.93,534.14,128.0,670.37,0.701681018,0.298318982
B002F027C.jpg,192551,133,0,109.29,560.39,279.93,742.52,0.698603928,0.301396042
B001000CC.jpg,65548,420,0,368.25,757.75,491.15,856.31,0.698458135,0.301541805
B0018024C.jpg,98340,384,0,933.99,155.22,1024.0,273.72,0.696992755,0.303007245
B0003019C.jpg,12313,483,0,0.0,636.79,133.39,807.88,0.694150329,0.305849701
B0020024C.jpg,131108,91,0,670.05,40.44,806.78,160.98,0.693721056,0.306278944
B0023028C.jpg,143400,211,0,599.12,687.41,768.85,847.8,0.692929208,0.307070822
B001A01DC.jpg,106525,186,0,873.47,760.38,999.2,898.6,0.691320717,0.308679283
B001900CC.jpg,102412,73,0,153.82,822.01,298.8,992.53,0.690812588,0.309187412
B002000AC.jpg,131082,915,0,910.29,22.15,1024.0,156.54,0.688672245,0.311327785
B0016022C.jpg,90146,29,0,123.24,146.17,277.68,303.36,0.686879098,0.313120872
B003201FC.jpg,204831,734,0,763.14,116.51,887.82,254.8,0.686727047,0.313272923
B0007022C.jpg,28706,56,0,428.01,895.88,576.2,1024.0,0.686675608,0.313324362
B002202FC.jpg,139311,633,0,923.65,43.86,1024.0,142.23,0.686404943,0.313595027
B003C01CC.jpg,245788,319,0,2.04,721.67,108.87,877.23,0.686102867,0.313897133
B0016009C.jpg,90121,57,0,711.73,260.72,849.89,384.95,0.685552359,0.314447582
B0027025C.jpg,159781,200,0,433.53,105.61,593.26,277.34,0.684568942,0.315431029
B0011019C.jpg,69657,31,0,137.83,0.0,278.5,128.13,0.684031665,0.315968335
B001602CC.jpg,90156,30,0,714.57,656.42,845.32,779.78,0.683516324,0.316483647
B0016007C.jpg,90119,82,0,136.4,291.43,274.81,452.27,0.683006167,0.316993803
B002C022C.jpg,180258,571,0,201.03,749.41,335.13,877.45,0.68295747,0.3170425
B001F023C.jpg,127011,49,0,743.6,212.44,892.44,374.5,0.682548702,0.317451358
B0018034C.jpg,98356,778,0,888.48,537.16,1024.0,674.98,0.681361616,0.318638414
B003301FC.jpg,208927,415,0,431.27,870.31,574.63,1001.27,0.681090355,0.318909645
B002D01CC.jpg,184348,59,0,176.18,95.67,340.96,302.21,0.680671513,0.319328457
