B002D007C.jpg,184327,13,0,279.34,498.14,425.41,655.32,1.0,1e-09
B0020024C.jpg,131108,91,0,670.05,40.44,806.78,160.98,1.0,1e-09
B001500AC.jpg,86026,161,0,849.67,370.73,995.52,516.18,1.0,5e-09
B003101EC.jpg,200734,218,0,909.81,462.31,1024.0,597.32,1.0,5.3e-08
B002C00EC.jpg,180238,246,0,573.34,205.2,708.43,341.26,1.0,1.7e-08
B001302FC.jpg,77871,294,0,73.31,659.91,215.0,784.61,1.0,4.9e-08
B0020037C.jpg,131127,461,0,853.0,403.05,975.77,524.17,1.0,4e-08
B0011016C.jpg,69654,469,0,620.06,906.11,755.64,1024.0,1.0,2.7e-08
B0025021C.jpg,151585,505,0,829.32,498.28,981.27,648.82,1.0,5.8e-08
B002B016C.jpg,176150,754,0,826.19,594.04,948.1,715.96,1.0,0.0
B003A01AC.jpg,237594,779,0,617.3,295.21,737.88,427.99,1.0,9e-09
B000B025C.jpg,45093,926,0,627.32,792.89,861.57,1023.68,1.0,1e-08
B002203DC.jpg,139325,8,0,807.94,728.76,991.76,899.16,0.999999881,9.6e-08
B000B00EC.jpg,45070,50,0,456.17,11.33,745.2,364.89,0.999999881,1.05e-07
B0020007C.jpg,131079,54,0,130.46,71.56,266.29,218.02,0.999999881,1.09e-07
B002F027C.jpg,192551,133,0,109.29,560.39,279.93,742.52,0.999999881,1.12e-07
B001B005C.jpg,110597,273,0,297.51,240.08,430.01,410.72,0.999999881,1.52e-07
B000D013C.jpg,53267,310,0,788.26,660.84,914.52,792.2,0.999999881,1.62e-07
B0011036C.jpg,69686,361,0,776.26,442.39,909.26,556.42,0.999999881,8.1e-08
B001000CC.jpg,65548,420,0,368.25,757.75,491.15,856.31,0.999999881,1.62e-07
B000402AC.jpg,16426,423,0,842.0,308.7,978.01,445.44,0.999999881,7.7e-08
B0032030C.jpg,204848,551,0,284.65,709.97,416.03,844.11,0.999999881,7.4e-08
B000602FC.jpg,24623,587,0,684.78,587.43,838.51,714.58,0.999999881,1.72e-07
B001400FC.jpg,81935,679,0,0.0,736.48,108.36,879.53,0.999999881,1.41e-07
B001500EC.jpg,86030,830,0,377.91,411.91,490.57,515.99,0.999999881,9.6e-08
B0014007C.jpg,81927,883,0,10.44,65.49,175.64,207.54,0.999999881,1.54e-07
B000D024C.jpg,53284,908,0,685.02,602.1,819.33,743.07,0.999999881,9.4e-08
B000E02FC.jpg,57391,180,0,752.3,625.79,881.72,749.62,0.999999762,2.83e-07
B000D034C.jpg,53300,322,0,681.82,282.99,791.14,390.96,0.999999762,1.85e-07
B0018023C.jpg,98339,326,0,839.78,792.54,951.97,889.33,0.999999762,1.94e-07
B001002BC.jpg,65579,390,0,136.4,135.36,289.39,296.5,0.999999762,2.1e-07
B0029028C.jpg,167976,799,0,712.38,457.25,818.08,559.51,0.999999762,2.81e-07
B0010030C.jpg,65584,341,0,689.77,288.59,801.83,421.91,0.999999642,4.02e-07
B0036037C.jpg,221239,496,0,496.39,189.35,648.17,340.8,0.999999642,4.01e-07
